Population,MortalityRate,NatalityRate,GDP,GDP_PC
40697,,,242137037.037037,5950.62881317827
41135,,,263755555.555556,6411.01469472195
41617,,,295159259.259259,7092.10580179872
42074,,,313485185.185185,7450.27414466776
42475,,,333944444.444444,7862.69646930788
42854,,,374641307.974641,8741.65965827383
43221,,,383257331.40548,8866.56637143967
43614,,,406595484.373262,9320.88130698414
44074,,,421695769.843918,9565.94990912411
44599,,,458643829.014199,10283.032801538
45165,,,481077373.669966,10650.8451485558
45746,,,469869869.86987,10270.6041633668
46324,,,506900000.0,10942.7282343544
46857,,,547203703.703704,11679.4097093764
47339,,,644411111.111111,13614.4151249891
47778,,,689285185.185185,14429.5502351983
48185,,,751233333.333333,15592.8708815919
48599,,,747862962.962963,15388.4434445763
49016,,,760170370.37037,15510.1991465257
49447,,,817759259.259259,16539.7690073067
49887,,,800414814.814815,16046.4869352021
50331,,,839770370.37037,16685.9475912091
50774,,,916566666.666667,18051.1790347146
51203,,,923155555.555555,18028.9734308952
51625,,,1008888888.88889,19541.1278329793
52045,,,1060740740.74074,20384.7478810966
89697,,6.97,,
90716,,6.93,,
91891,,6.88,,
93211,,6.82,,
94636,,6.76,,
96134,,6.69,,
97715,,6.61,,
99365,,6.51,,
101035,,6.39,,
102597,,6.25,,
104015,,6.1,,
105247,,5.95,,
106310,,5.81,,
107320,,5.69,,
108391,,5.57,,
109627,,5.46,,
111067,,5.35,,
112685,,5.22,,
114400,,5.06,,
116136,,4.89,,
117822,,4.7,170370370.37037,1445.9243165493
119430,,4.51,194444444.444444,1628.03570514878
120988,,4.33,183333333.333333,1515.31431751621
122564,,4.16,197037037.037037,1607.53389494283
124292,,4.01,251481481.481481,2023.24677770388
126244,,3.89,284444444.444444,2253.09668777185
128449,,3.78,340000000.0,2646.98555057299
130856,,3.68,375555555.555556,2869.72793620714
133367,,3.59,429629629.62963,3221.48128152747
135788,,3.5,486666666.666667,3584.04461890068
138020,,3.4,579629629.62963,4199.63649663908
139995,,3.3,613703703.703704,4383.56657240808
141760,,3.2,674074074.074074,4755.10429093296
143409,,3.1,684814814.814815,4775.48998490129
145083,,3.0,713703703.703704,4919.38036740904
146870,,2.89,762962962.962963,5194.78292489983
148834,,2.77,788888888.888889,5300.35467584599
150913,,2.64,805925925.925926,5340.08697274003
153021,,2.5,877407407.407407,5733.82698945523
154995,,2.35,921851851.851852,5947.8917842146
156729,,2.2,932592592.592592,5950.04748459261
158179,,2.06,892592592.592592,5642.7489037614
159392,,1.93,900000000.0,5646.45653483236
160530,,1.83,987407407.407407,6150.92136926062
161816,,1.74,1066666666.66667,6591.64550130494
163417,,1.68,1135555555.55556,6949.20417333029
165381,,1.63,1268319185.18519,7669.21346965851
167639,,1.6,1336088814.81481,7969.79799345527
170011,,1.57,1437731111.11111,8456.69463217739
172221,,1.56,1401507888.88889,8137.75099080198
174085,,1.54,1486758037.03704,8540.07097992462
175544,,1.52,1576988407.40741,8983.74373302309
176646,,1.51,1605146777.77778,9086.38795485966
177513,,1.5,1664816740.74074,9378.98504684792
178296,,1.49,1755130814.81481,9843.30853424047
179126,,1.47,1808079888.88889,10093.6180163617
180024,,1.46,1865513444.44444,10362.3516588778
180955,,1.45,1996771444.44444,11034.6298496557
3893,,,,
3989,,,,
4076,,,,
4183,,,,
4308,,,,
4468,,,,
4685,,,,
4920,,,,
5193,,,,
5459,,,,
5712,,,,
5944,,,,
6156,,,,
6368,,,,
6607,,,,
6881,,,,
7246,,,,
7718,,,,
8190,,,,
8557,,,,
8771,,,,
8678,,,,
8369,,,,
8294,,,,
9061,,,,
11061,,,,
14559,,,,
19275,,,,
24378,,,,
28722,,,,
31520,,,,
32449,,,,
31811,,,,
30200,,,,
28484,,,,
27321,,,,
26849,,,,
26909,,,,
27392,,,,
28116,,,,
28935,,,,
29853,,,,
30910,,,,
32053,,,,
33186,,,,
34248,,,,
35237,,,,
36137,,,,
36885,,,,
37377,,,,
37582,,,,
37446,,,,
37009,,,,
36453,,,,
36015,,,,
35858,,,,
36065,,,,
36560,,,,
80977,,7.22,13066557.7786852,161.375296760346
82169,,7.16,13999883.3343055,170.381210864394
83237,,7.07,14524878.959342,174.496077071349
84198,,6.98,13708219.0981742,162.805452472377
85111,,6.88,14758210.3482471,173.387341521049
86011,,6.76,15108207.4316047,175.658447739245
86903,,6.63,16099865.8344514,185.25395922597
87777,,6.49,15835177.9329133,180.398249386679
88662,,6.35,15350000.0,173.127460158127
89568,,6.19,16650000.0,185.898509462402
90509,,6.01,18450000.0,203.865150661319
91491,,5.83,20051648.1847182,219.167648756347
92513,,5.63,27585488.9918284,298.186042652533
93571,,5.42,30165373.6218865,322.420864073862
94614,,5.2,32924215.8581726,347.969898520077
95662,,4.97,33237164.715642,347.432861711619
96692,,4.75,32792480.9729606,339.136667972786
97701,,4.54,49353161.8518519,505.108710155277
98697,,4.34,60844771.4814815,616.536676003987
99649,,4.15,71096359.6296296,713.467868514783
100566,,3.99,82340339.6296296,818.769162834652
101437,,3.83,102086539.259259,1006.38353354488
102256,,3.69,113759203.333333,1112.5050445781
103032,,3.56,122255349.62963,1186.54194816936
103779,,3.44,135024987.777778,1301.11960162058
104506,,3.33,145641705.185185,1393.66051869502
105217,,3.23,160846656.666667,1528.71357923783
105906,,3.14,175580647.407407,1657.90706205946
106532,,3.07,200726712.592593,1884.1740361446
107071,,3.01,214745002.222222,2005.6317977998
107484,,2.96,240366666.666667,2236.19781248934
107776,,2.91,254829629.62963,2364.52538349135
107950,,2.86,277955555.555556,2575.06930226286
108033,,2.81,286307407.407407,2650.11114265067
108053,,2.76,289437037.037037,2678.50930544459
108035,,2.7,316007407.407407,2924.82999738444
107976,,2.64,331488888.888889,3069.82477694534
107895,,2.58,347770370.37037,3223.22971750656
107801,,2.51,373618518.518519,3465.62392533433
107758,,2.44,390718518.518519,3625.72050257063
107784,,2.38,396262962.962963,3676.35209220929
107896,,2.32,430040740.740741,3985.80761254892
108097,,2.27,461885185.185185,4272.9560588851
108326,,2.23,481807407.407407,4447.91831213795
108512,,2.2,521974074.074074,4809.93433536743
108614,,2.17,550729629.62963,5070.38152066094
108603,,2.15,610929629.62963,5625.39943674729
108518,,2.13,684444444.444444,6307.31361683479
108393,,2.11,695429629.62963,6415.34330522439
108287,,2.09,674922222.222222,6232.3716419549
108255,,2.07,681225925.925926,6292.49885392505
108316,,2.05,676129629.62963,6242.25296246715
108435,,2.02,692933333.333333,6390.31063156115
108622,,2.0,721207407.407407,6639.48489659198
108861,,1.98,727714814.814815,6684.37754725737
109148,,1.95,755400000.0,6921.70247858157
109459,,1.93,774429629.62963,7074.5487647385
109827,,1.91,792177777.777778,7213.02585706279
7544491,,6.72,1307333333.33333,125.859838991827
7544491,,6.69,1307333333.33333,125.859838991827
7769482,,6.73,1419333333.33333,133.082246078262
7769482,,6.71,1419333333.33333,133.082246078262
8004121,,6.75,1541666666.66667,140.725123548291
8004121,,6.74,1541666666.66667,140.725123548291
8248812,,6.76,1568333333.33333,139.309840986329
8248812,,6.76,1568333333.33333,139.309840986329
8503994,,6.78,1611333333.33333,139.223411006978
8503994,,6.79,1611333333.33333,139.223411006978
8770097,,6.8,1679333333.33333,141.081929255897
8770097,,6.81,1679333333.33333,141.081929255897
9047798,,6.82,1723000000.0,140.685780717491
9047798,,6.83,1723000000.0,140.685780717491
9337657,,6.84,1865666666.66667,147.99767371032
9337657,,6.85,1865666666.66667,147.99767371032
9639840,,6.86,1947333333.33333,150.022536764509
9639840,,6.87,1947333333.33333,150.022536764509
9954410,,6.87,2144333333.33333,160.384148082561
9954410,,6.88,2144333333.33333,160.384148082561
10281700,,6.88,2437666666.66667,176.954028103291
10281700,,6.89,2437666666.66667,176.954028103291
10621472,,6.89,2656000000.0,187.076941801955
10621472,,6.9,2656000000.0,187.076941801955
10974622,,6.9,2882000000.0,196.910809651882
10974622,,6.91,2882000000.0,196.910809651882
11343926,,6.91,3571666666.66667,236.617220402857
11343926,,6.92,3571666666.66667,236.617220402857
11732958,,6.92,4595000000.0,294.985231800294
11732958,,6.93,4595000000.0,294.985231800294
12144135,,6.92,5598000000.0,348.010079237257
12144135,,6.94,5598000000.0,348.010079237257
12578407,,6.92,6979333333.33333,419.931019641372
12578407,,6.93,6979333333.33333,419.931019641372
13034625,,6.91,8704000000.0,506.659717170485
13034625,,6.92,8704000000.0,506.659717170485
13510421,,6.9,7670500000.0,431.812084027969
13510421,,6.89,7670500000.0,431.812084027969
14002303,,6.87,9032250000.0,491.577425138428
14002303,,6.85,9032250000.0,491.577425138428
14507468,,6.85,7459833333.33333,392.414847801622
14507468,,6.8,7459833333.33333,392.414847801622
15027248,,6.83,10016500000.0,509.130651977978
15027248,,6.74,10016500000.0,509.130651977978
15562125,,6.81,9240000000.0,453.796181865008
15562125,,6.67,9240000000.0,453.796181865008
16107620,,6.81,8230153846.15385,390.781297098717
16107620,,6.61,8230153846.15385,390.781297098717
16657959,,6.81,9701357142.85714,445.948496883768
16657959,,6.54,9701357142.85714,445.948496883768
17210187,,6.81,12403733333.3333,552.974546010054
17210187,,6.47,12403733333.3333,552.974546010054
17757491,,6.82,15769062500.0,683.067402748399
17757491,,6.4,15769062500.0,683.067402748399
18303435,,6.82,20155555555.5556,849.612331822309
18303435,,6.34,20155555555.5556,849.612331822309
18867560,,6.81,15399166666.6667,632.335376092442
18867560,,6.27,15399166666.6667,632.335376092442
19476647,,6.79,15291507936.5079,611.948300330452
19476647,,6.21,15291507936.5079,611.948300330452
20147590,,6.76,12408647540.9836,483.952610882609
20147590,,6.15,12408647540.9836,483.952610882609
20891441,,6.73,11379222222.2222,432.478949975078
20891441,,6.09,11379222222.2222,432.478949975078
21696244,,6.69,7034219712.52567,260.510359649193
21696244,,6.03,7034219712.52567,260.510359649193
22527834,,6.64,8881785938.48085,320.485331506291
22527834,,5.96,8881785938.48085,320.485331506291
23338464,,6.6,12794192334.2541,449.710583015456
23338464,,5.9,12794192334.2541,449.710583015456
24094747,,6.55,13829744878.6366,473.413470920276
24094747,,5.83,13829744878.6366,473.413470920276
24782383,,6.5,9018243044.45155,300.564930338891
24782383,,5.76,9018243044.45155,300.564930338891
25413917,,6.44,11681494637.3041,378.954761650082
25413917,,5.69,11681494637.3041,378.954761650082
26015521,,6.38,11250327988.0478,355.152554190526
26015521,,5.61,11250327988.0478,355.152554190526
26626520,,6.3,10682045258.3647,328.06865304601
26626520,,5.54,10682045258.3647,328.06865304601
27275015,,6.22,12257418326.0734,366.172741960491
27275015,,5.47,12257418326.0734,366.172741960491
27971082,,6.14,15716489369.9266,456.624237901334
27971082,,5.4,15716489369.9266,456.624237901334
28704778,,6.05,18136839087.0077,512.44125816274
28704778,,5.33,18136839087.0077,512.44125816274
29460519,,5.97,21355576672.542,586.753211436903
29460519,,5.27,21355576672.542,586.753211436903
30214193,,5.89,26645490675.0417,711.921984166626
30214193,,5.2,26645490675.0417,711.921984166626
30949516,,5.8,35182105414.3919,914.16652228893
30949516,,5.14,35182105414.3919,914.16652228893
31661823,,5.72,45264519502.6479,1143.93225136591
31661823,,5.09,45264519502.6479,1143.93225136591
32360621,,5.64,59440139774.8128,1461.31591372515
32360621,,5.03,59440139774.8128,1461.31591372515
33060837,,5.55,64831935604.2484,1551.08577078954
33060837,,4.98,64831935604.2484,1551.08577078954
33783788,,5.47,51621044076.9231,1202.55788059175
33783788,,4.93,51621044076.9231,1202.55788059175
34545013,,5.38,58962978034.4828,1338.44372449561
34545013,,4.88,58962978034.4828,1338.44372449561
35349681,,5.29,55018567210.5263,1366.41090524947
35349681,,4.82,55018567210.5263,1366.41090524947
36193783,,5.2,37632919966.6667,1039.76205101829
36193783,,4.77,37632919966.6667,1039.76205101829
37072550,,5.11,43024018082.1918,1160.53555203281
37072550,,4.72,43024018082.1918,1160.53555203281
37977655,,5.02,49516748617.9775,1303.83895504606
37977655,,4.66,49516748617.9775,1303.83895504606
38902950,,4.94,51726758676.7677,1329.63596169544
38902950,,4.59,51726758676.7677,1329.63596169544
39847440,,4.86,42630376000.0,1069.83995681729
39847440,,4.53,42630376000.0,1069.83995681729
40813396,,4.78,41283617976.1905,1011.5212160524
40813396,,4.47,41283617976.1905,1011.5212160524
287871,,6.61,99650000.0,346.163198666065
295916,,6.59,107700000.0,363.95832558894
303895,,6.56,116150000.0,382.20563749202
311947,,6.5,125950000.0,403.757072560868
320270,,6.41,134400000.0,419.649854652524
328936,,6.3,154150000.0,468.627921894333
338158,,6.18,190350000.0,562.907542399196
347660,,6.05,220700000.0,634.791887779609
356550,,5.92,241350000.0,676.901761599322
363575,,5.79,259650000.0,714.159978436302
367931,,5.65,274900000.0,747.161113919647
369236,,5.5,301000000.0,815.210031687566
367907,,5.34,311950000.0,847.904497604014
364915,,5.15,339450000.0,930.237019295327
361667,,4.95,409850000.0,1133.23102871442
359226,,4.73,465500000.0,1295.81275714437
357953,,4.53,505500000.0,1412.21235427393
357659,,4.33,641500000.0,1793.65802784294
358099,,4.16,735500000.0,2053.87835343463
358818,,4.02,782500000.0,2180.72269010607
359519,,3.9,795000000.0,2211.21405386462
360143,,3.8,889000000.0,2468.4570616198
360920,,3.72,915000000.0,2535.13868455394
362276,,3.64,883500000.0,2438.70796782617
364733,,3.57,864000000.0,2368.92756674947
368638,,3.51,873000000.0,2368.18975900346
374140,,3.45,891000000.0,2381.50604196903
381037,,3.39,980000000.0,2571.9557098729
388881,0.1954345461418392,3.35,1161000000.0,2985.5198430352
397085,0.18384112097753108,3.3,542600000.0,1366.46838688231
405168,0.1727674131041615,3.27,388400000.0,958.612332137947
413005,0.16222406775639273,3.23,448100000.0,1084.96425017373
420655,0.14976536759077444,3.2,404600000.0,961.826471860751
428030,0.14251404113749566,3.16,428764705.882353,1001.72116282662
435105,0.13330299541023996,3.12,605492537.313433,1391.62015383495
441851,0.12447635062498444,3.07,691590497.737557,1565.21202336887
448213,0.11601782212236757,3.03,861411471.321696,1921.90543949937
454161,0.1078903041846025,2.99,926422500.0,2039.83684343796
459831,0.10220990870697941,2.96,1110850000.0,2415.742065684
465385,0.09454639219562508,2.92,886290697.674419,1904.44517958318
470949,0.08918257797105388,2.9,947671969.69697,2012.28165067815
476579,0.08393240084435995,2.87,834279357.798165,1750.57673687227
482235,0.07880089915973357,2.84,1093574468.08511,2267.75398376931
487942,0.07377986547471195,2.81,1274190311.41869,2611.37749349033
493679,0.06887052341597796,2.78,1484092538.40527,3006.18323287406
499464,0.06607122478031317,2.75,1793388732.29125,3590.64818332412
505295,0.06332971826191588,2.72,2626380435.17877,5197.74790651499
511181,0.060643881521418044,2.69,2936612021.85792,5744.75972670722
517123,0.05607960984061788,2.66,3532969034.60838,6831.98362206284
523111,0.05543735292374687,2.63,3875409836.06557,7408.36078641818
529131,0.05291745255383406,2.61,4368398047.64333,8255.87487222955
535179,0.05045059858700953,2.59,4422276621.78703,8263.20380320348
541245,0.04618963245985659,2.57,4980000000.0,9200.97478600343
547291,0.045679204085548014,2.54,5145757575.75758,9402.1644191114
553273,0.04337783175907952,2.52,5240606060.60606,9471.92200052426
559143,0.042923367481256795,2.49,5126291450.81511,9168.23715664009
564888,0.04071639613866942,2.47,3317438910.83068,5872.78942866166
570496,0.038562596735150334,2.44,3591623596.03082,6295.56056173578
7484656,0.046374651588712706,2.17,15822585033.5764,2114.00297269192
7519998,0.04488602733824663,2.21,17212686614.5726,2288.92170111915
7561588,0.04327422268017843,2.25,18667251380.0746,2468.69458903006
7604328,0.04153861656489269,2.33,20204870629.7441,2657.02250478203
7661354,0.039548651020231605,2.47,22532416750.0125,2941.04889945204
7733853,0.03756933866860977,2.39,24795499685.775,3206.09917020339
7807797,0.035727617256054965,2.37,26971486546.2848,3454.42978938679
7867931,0.034154818076710454,2.28,29275995674.6888,3720.92684527721
7912273,0.03273606384841893,2.07,31066819929.2853,3926.40900146965
7968072,0.031487460119007604,1.93,33738102482.1558,4234.16134821018
8042801,0.030043790687144946,1.92,38092452060.6201,4736.21715377766
8098334,0.02865684148739877,1.96,41566412922.6087,5132.71160742552
8122300,0.02694706378517653,1.91,48954145808.8359,6027.12849917337
8136312,0.02514844328682548,1.87,59404966684.2214,7301.215425886
8159955,0.023244544474826833,1.87,66013338964.725,8089.91458466682
8192437,0.021470376796573425,1.77,82885397620.5385,10117.3066842673
8222286,0.01994346029007763,1.68,89362071672.9034,10868.2757657546
8251540,0.018543899105675016,1.64,94468740851.4816,11448.6193912266
8275599,0.017275910301540746,1.6,104442351222.751,12620.5186141512
8293678,0.016265068079550884,1.66,123386410160.715,14877.1642883549
8310531,0.015391402771246118,1.68,142092068280.689,17097.8326512095
8320503,0.014653786868837677,1.63,129686938223.328,15586.4300780047
8325263,0.014046582790558967,1.62,114380557730.876,13738.9722980374
8329033,0.013801477862249492,1.61,105014356666.797,12608.2291505865
8336605,0.013548439387639315,1.66,109201362581.3,13099.0208341765
8350386,0.013520547043726407,1.74,114123537581.794,13666.8577454736
8369829,0.013595727697610024,1.8,150498057723.623,17981.0194119405
8397804,0.013774994490002202,1.84,183009638350.893,21792.5589059822
8436489,0.01394009774607521,1.96,206986674500.588,24534.6938164191
8492964,0.014094094997019099,2.01,217948315624.564,25662.2205892506
8558835,0.014006623965917215,2.13,261846194498.885,30593.6724447761
8617375,0.01368093735290094,2.11,274229034311.699,31822.8038482367
8668067,0.01300833972718173,2.09,284321115594.629,32800.9826867546
8718561,0.012233087185326697,1.99,212953336588.123,24425.2849281118
8780745,0.011252256844696691,1.88,229033566614.826,26083.6143874838
8826939,0.010411455044978054,1.73,267305875261.099,30282.9639200066
8840998,0.009594567443036488,1.6,291743811512.079,32998.9681608432
8846062,0.008907573997415902,1.52,268146144677.73,30312.4875993103
8850974,0.00834192514046562,1.5,270809066780.714,30596.5272048832
8857874,0.008001708533822151,1.5,274072182416.731,30941.0793624668
8872109,0.0076562419426497936,1.54,262835454366.855,29624.9126748618
8895960,0.007417562224918019,1.57,242395852494.409,27247.857734793
8924958,0.007174322472119068,1.65,266849061835.659,29899.1952495081
8958229,0.007037974564759924,1.71,334337212322.076,37321.7979047059
8993531,0.006896050820780203,1.75,385118044877.465,42821.6731423358
9029572,0.0066381763513418575,1.77,392218088878.779,43437.0631164776
9080505,0.006706119168836994,1.85,423093437423.762,46593.6021646111
9148092,0.006548115937885009,1.88,491252589217.021,53700.0053363063
9219637,0.006496014208082275,1.91,517706149201.196,56152.552340314
9298515,0.0064425483070325255,1.94,436537014293.554,46946.9602719954
9378126,0.006496164015149055,1.98,495812558843.31,52869.0442891587
9449213,0.006443635879643445,1.9,574094112972.733,60755.7595508465
9519374,0.006392242458385192,1.91,552483727282.802,58037.8213192173
9600379,0.006342264350568766,1.89,586841821796.891,61126.9431963979
9696110,0.006396938054012238,1.88,581964017237.095,60020.3604576572
9799186,0.006246832420732561,1.85,505103781349.757,51545.4836095322
9923085,0.006201706119853765,1.85,515654671469.547,51965.1571531985
10057698,0.006057610908545724,1.78,541018749769.097,53791.5087298403
5327827,0.0816182300660729,2.44,9522746719.21614,1787.36034770201
5434294,0.08088863698741708,2.52,10712712465.0522,1971.31632279228
5573815,0.07982432815890654,2.58,11879982758.5619,2131.39165159983
5694247,0.07801047232574032,2.65,13063643795.7884,2294.18284731738
5789228,0.0756208789246711,2.66,14480556571.5476,2501.29318996377
5856472,0.07276988682304221,2.59,15346741669.7575,2620.475547353
5918002,0.07017570029077148,2.5,16480058704.8531,2784.73354771646
5991785,0.06745966648476551,2.39,17740013179.26,2960.72258588384
6067714,0.06491863310505822,2.29,18942729779.1,3121.8890308772
6136387,0.06183950041557129,2.19,20524886616.4789,3344.78360254639
6180877,0.05836593588396267,2.1,,
6213399,0.05465140704803246,2.04,,
6260956,0.05038963182935479,1.91,,
6307347,0.04624525112124869,1.81,,
6341405,0.041917075054974634,1.73,,
6338632,0.03755701999879754,1.61,,
6302504,0.03393320398732508,1.55,,
6281174,0.03068738476412474,1.53,,
6281738,0.028086134621127565,1.51,,
6294365,0.025767825529552674,1.52,,
6319408,0.024189057856884487,1.55,122660905890.076,19410.1893547743
6354074,0.022713118541353997,1.55,112339195092.149,17679.8688671472
6391309,0.0216723834828596,1.56,115140108850.909,18015.1059588746
6418773,0.020922664326684277,1.52,114730757467.486,17874.2506500052
6441865,0.020324745659259704,1.53,109547355832.66,17005.5342408851
6470365,0.01988990935173813,1.52,111073640470.473,17166.5184994159
6504124,0.019619817375032194,1.53,159223703930.18,24480.4225642346
6545106,0.019353075825811875,1.52,199403912956.009,30466.1090219178
6593386,0.018929188044691205,1.57,215721878630.493,32717.9204479296
6646912,0.018643821164829568,1.56,208280848462.62,31334.9790794011
6715519,0.01803732011718847,1.58,265987061618.198,39607.8190856429
6799978,0.017264941541800954,1.58,269127820781.032,39577.7487487507
6875364,0.01634057647787265,1.58,280156819798.037,40747.9254622791
6938265,0.01528620804063278,1.51,272466458446.129,39270.1141346041
6993795,0.014412530138402085,1.49,301628489434.818,43128.014108909
7040687,0.013437173138976535,1.48,353132515010.571,50155.9741273218
7071850,0.01278767472759056,1.5,340471241909.385,48144.5791284296
7088906,0.012025177042437416,1.48,295121356714.67,41631.4388587844
7110001,0.011562690581694993,1.47,303882354117.809,42740.1281825149
7143991,0.01124380202981547,1.48,298520480628.412,41786.2341411701
7184250,0.010638649317082702,1.5,279841151705.353,38952.0342005572
7229854,0.010029008908267164,1.38,287226531168.523,39727.8466713883
7284753,0.00941778948415166,1.39,310175772488.13,42578.7631355696
7339001,0.00894286650240226,1.39,363063293977.872,49470.3971259674
7389625,0.008329091413553315,1.42,405531321270.607,54878.4710009787
7437115,0.007716448408502822,1.42,420544947799.55,56546.7856553987
7483934,0.007374669832679468,1.44,443801905407.561,59300.6172165015
7551117,0.006899309617929501,1.46,493537376707.764,65359.5192218269
7647675,0.006559247187329214,1.48,570304197211.707,74572.232372807
7743831,0.006352167813384199,1.5,558199868578.256,72083.167695454
7824909,0.006018947647193365,1.52,603434493402.679,77117.126014204
7912398,0.005817638777243623,1.52,722038242134.62,91254.0347609687
7996861,0.005619376409058635,1.52,692109693986.886,86547.6708907265
8089346,0.005549474427775193,1.52,712748124222.61,88109.4867524037
8188649,0.005361928334659395,1.54,734396591036.932,89684.7075795936
8282396,0.005182736665752657,1.54,702149580770.901,84776.1421659748
8373338,0.005131316964432216,1.54,695600652899.283,83073.2800824812
8451840,0.004848744594980224,1.52,704478516963.855,83352.0886533412
4573512,2.4064647008842655,7.47,857704413.407821,187.53728826627
4721896,2.244650609406016,7.5,945244972.067039,200.183479817742
4875422,2.1023790932039006,7.52,1110565880.75881,227.788340422721
5034646,1.9745209140119082,7.54,1200447408.37696,238.437633438458
5200336,1.8596857398389834,7.56,1339494267.01571,257.578160165979
5373137,1.7505602406936582,7.56,1329842434.55497,247.498330036062
5553246,1.6412019850728772,7.57,1321204502.6178,237.915673950358
5740710,1.5330877652245316,7.57,1443717801.04712,251.488023772549
5935860,1.4267543822704414,7.57,1562303429.31937,263.197929415226
6139048,1.3247969475427321,7.57,1796596910.99476,292.650449237743
6350541,1.2279263004870133,7.57,1780104712.04188,280.307436975775
6570857,1.1398814066775744,7.57,2097643979.05759,319.234361756597
6800141,1.0576240399473658,7.56,2415706806.28272,355.24326915866
7037851,0.983111343504986,7.54,2579219250.63755,366.477771742766
7283177,0.914984812268156,7.51,4244670160.29051,582.804431235542
7535714,0.8495544218431827,7.47,5566756756.75676,738.716466421137
7794662,0.7863077507698221,7.42,6417632802.89182,823.337316774106
8060649,0.7232665546161774,7.36,6882292993.63057,853.813437626457
8336418,0.6638340362129024,7.29,8251974522.29299,989.870175977556
8625690,0.6064440271639624,7.2,9929681528.66242,1151.17492921003
8930774,0.5549349798942443,7.09,13062420382.1656,1462.62994191833
9252851,0.5064383378360883,6.98,16758471337.5796,1811.16781239384
9590227,0.46307563554810904,6.84,17525605095.5414,1827.44443098019
9938847,0.4233889386822542,6.7,18672866242.0382,1878.7749573128
10293049,0.3874459732432997,6.53,19195414012.7389,1864.89113941165
10648632,0.3550690497080705,6.36,21203821656.051,1991.22475683508
11004272,0.3263277819443411,6.17,25460636942.6752,2313.70458936044
11360852,0.30032969369892104,5.96,32538089171.9745,2864.05461739956
11719071,0.276557923055971,5.75,16574342984.4098,1414.30603881076
12080444,0.25512317888447594,5.53,18609532293.9866,1540.46821427488
12446171,0.23501209368216788,5.31,23904498886.4143,1920.63122451941
12815401,0.21528785679729076,5.11,27756258351.8931,2165.85189318266
13187663,0.1974571851932286,4.92,33107349665.9243,2510.47775508502
13565072,0.180610883508634,4.76,36860133630.2895,2717.28216376037
13950476,0.1647971260642819,4.62,45086948775.0557,3231.92674255619
14345492,0.15077908452209826,4.5,50866369710.4677,3545.8089033319
14754142,0.13846953412694518,4.4,61546280623.608,4171.45609652336
15175316,0.12757566436213352,4.31,66420400890.8686,4376.87333205155
15599591,0.11820825011532356,4.23,70418173719.3764,4514.10471349477
16013985,0.11021611600655228,4.15,72970334075.7238,4556.66107961861
16410848,0.10322441005025516,4.08,80590022271.7149,4910.77774789534
16766561,0.09751555999428624,4.01,86771314031.1804,5175.2619444591
17084632,0.09318318198090118,3.95,90558485523.3853,5300.58281183443
17415214,0.08957684929969853,3.9,95693808463.2517,5494.83965360699
17827825,0.08621353572704064,3.86,112863340757.238,6330.74018259423
18361176,0.08321906143494714,3.81,134203830734.967,7309.10787613772
19059258,0.08027595199540044,3.76,153799910913.14,8069.56487932034
19878254,0.07757219357813916,3.7,180030111358.575,9056.63466160915
20664038,0.07534829714058293,3.61,218089977728.285,10554.0837798677
21205873,0.07417756392297549,3.51,224561692650.334,10589.5990535421
21362529,0.07424210443879312,3.4,252518218262.806,11820.6077761445
21082966,0.08201381531968739,3.29,64315437939.0108,3050.75445305659
20442541,0.13596648071533926,3.18,42807315975.5342,2094.40809717989
19584274,0.16518148051027082,3.09,20345458470.8427,1039.17530979407
18715672,0.18107275559972041,3.01,21239000398.0826,1135.12524447001
17997408,0.15824498312562846,2.94,16492072144.2125,916.358033064448
17453933,0.15287221995140496,2.89,12356980638.8143,707.505266723622
17068002,0.1386316031270844,2.85,16112991411.879,942.518915865706
2087049,,6.55,,
2159134,,6.66,,
2236574,,6.76,,
2318248,,6.84,,
2402477,,6.91,,
2487976,,6.96,,
2574511,,7.0,,
2662253,,7.02,,
2750928,,7.04,,
2840262,,7.03,,
2930107,,7.0,,
3020413,,6.94,,
3111282,,6.85,,
3203029,,6.71,,
3296103,,6.55,,
3390941,,6.38,,
3487652,,6.2,,
3586515,1.1473530300715233,6.03,,
3688419,1.1164699378675533,5.89,,
3794451,1.098707931068925,5.77,,
3905446,1.092065612018918,5.69,,
4020821,1.0910715182830957,5.64,,
4140295,1.0897768928171097,5.61,,
4265274,1.0801171693849732,5.6,,
4397562,1.0564942446532317,5.59,,
4537822,1.0189914981202428,5.57,,
4687325,0.9698489203230496,5.54,,
4844002,0.914121127655529,5.5,,
5001169,0.8641974321219107,5.43,,
5149874,0.8328362335995924,5.34,,
5283814,0.8295149088413647,5.23,2629395852.11903,497.63245735304
5400630,0.8628613370721522,5.1,1352000000.0,250.340885777157
5502494,0.9134046586181892,4.97,2156666666.66667,391.943768487842
5593315,0.942732192722136,4.83,1644325581.39535,293.98040221846
5679167,0.929361320291754,4.71,1518796992.4812,267.432962900242
5764810,0.8817295846555808,4.58,1231040564.3739,213.544144308394
5851355,0.8129742278453841,4.46,1043654822.33503,178.361251487267
5938405,0.7333620279118767,4.33,921572114.529611,155.18851774477
6027388,0.6520229717813416,4.21,1320242080.86531,219.040245556382
6119661,0.5732340860543977,4.08,1086605267.40992,177.559628667509
6216341,0.4998126707901078,3.97,860521119.298753,138.429146735759
6318513,0.4325386839618834,3.86,1080768906.5003,171.048064575398
